run_id,exp_id,system_name,budget,sample_id,domain,error_type,gt,ocr_text,final_text,selected_for_upgrade,router_score,backfill_status,backfill_reason,breaker_status
20260416_run111700,M5,BestRouter-only,0.2,FinP0177_L022,finance,not_upgraded,益率来计算的，是一种理论收益率,益辛来计算的，是一种理论收益率,益辛来计算的，是一种理论收益率,False,0.060209,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0178_L002,finance,not_upgraded,三、货币的职能,三、货印的职能,三、货印的职能,False,0.055335,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0178_L003,finance,not_upgraded,1.价值尺度,1、价值尺度,1、价值尺度,False,0.007263,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0178_L006,finance,cache_miss,实在.不足值.(一手交钱一手交货),实在.不足值(一手交钱一手交货),实在.不足值(一手交钱一手交货),True,0.117084,skipped,skip_backfill,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0178_L007,finance,cache_miss,3. 支付手段=延期支付（赊账、分期）信用货币的产生源于支付手段,3.支付手段：延期支付(账账.分期).信用货币的产生源于支付段,3.支付手段：延期支付(账账.分期).信用货币的产生源于支付段,True,0.215759,skipped,skip_backfill,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0178_L012,finance,cache_miss,1、按照流动性划分(由大到小)：,1、按照流动性划分(由大到小):,1、按照流动性划分(由大到小):,True,0.063353,skipped,skip_backfill,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0178_L013,finance,cache_miss,M₀：流通于银行体系之外的现金,MO=流通于银行体系之外的现金,MO=流通于银行体系之外的现金,True,0.041226,skipped,skip_backfill,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0178_L014,finance,cache_miss,M₁= M₀+企业活期存款+机关团体存款+农村存款+个人持有信用卡类存款,M1=MO+企业活期存款+机关团体存款+农村存款+个人持有信用卡类存款,M1=MO+企业活期存款+机关团体存款+农村存款+个人持有信用卡类存款,True,0.045089,skipped,skip_backfill,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0178_L015,finance,cache_miss,M₂=M₁+企业单位定期存款+城乡居民储蓄存款+外币存款+信托类存款+保证金,M2=M1+企业单位定期存款+城乡居民储蓄存款+外币存款+信托类存款+保证金,M2=M1+企业单位定期存款+城乡居民储蓄存款+外币存款+信托类存款+保证金,True,0.055163,skipped,skip_backfill,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0178_L017,finance,cache_miss,M₃=M₂+金融债券+商业票据+大额可转让定期存单,M3=M2+金融债券+商业票据+大额可转让定期存单,M3=M2+金融债券+商业票据+大额可转让定期存单,True,0.045383,skipped,skip_backfill,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0178_L018,finance,cache_miss,准货币：M₂-M₁（潜在购买力，流动性较弱,准货币：M2-M_{1（潜在购买力，流动性较弱,准货币：M2-M_{1（潜在购买力，流动性较弱,True,0.170317,skipped,skip_backfill,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0179_L001,finance,cache_miss,银行承兑汇票市场:汇票是由出票人签发的，委托付款人在见票时或票据到,银行承兑汇票市场记票是由出票人签发的，委托付款从在见票时或票据到,银行承兑汇票市场记票是由出票人签发的，委托付款从在见票时或票据到,True,0.136966,skipped,skip_backfill,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0179_L002,finance,cache_miss,期时，无条件支付一定金额给收款人或持票人的信用凭证,期时无条件反付一定生额给收款人或持票人的信用证,期时无条件反付一定生额给收款人或持票人的信用证,True,0.270228,skipped,skip_backfill,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0179_L004,finance,cache_miss,一级市场发行市场，汇票的出票和承兑行为,级市场发行市场，汇票的出票和承克行为,级市场发行市场，汇票的出票和承克行为,True,0.120999,skipped,skip_backfill,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0179_L005,finance,cache_miss,"二级市场=流通市场:汇票贴现与再贴现过程,",二级市场二流通市场：汇需的贴现与再贴现过程，,二级市场二流通市场：汇需的贴现与再贴现过程，,True,0.162423,skipped,skip_backfill,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0179_L007,finance,cache_miss,定义：资本市场是融资期限在1年以上的中长期资金交易市场，主要包括股票、债,定义：资本市场是融谈期限在1年以上的中长期资金交易市场，主要括股票质,定义：资本市场是融谈期限在1年以上的中长期资金交易市场，主要括股票质,True,0.163858,skipped,skip_backfill,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0179_L010,finance,cache_miss,"特征：期限长,流动性小,风险高,收益高",特征期限长，流动性小，.风险高，收益高,特征期限长，流动性小，.风险高，收益高,True,0.131926,skipped,skip_backfill,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0179_L016,finance,cache_miss,"特征:收益性,风险性,流动性,永久性,参与性",特征：收益性，风险性，流动性，水久性，参与性,特征：收益性，风险性，流动性，水久性，参与性,True,0.069706,skipped,skip_backfill,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0179_L017,finance,cache_miss,(审批制改为注册制),审批制改为注册制,审批制改为注册制,True,0.16851,skipped,skip_backfill,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0179_L019,finance,cache_miss,按股东权利划分｜优先股｜剩余资产和股息(固定)优先分配；无决策和参与权，风险较低,按股东权利划分优先股乘余资产和股息(因定历先分配无决策和参与权风险移代,按股东权利划分优先股乘余资产和股息(因定历先分配无决策和参与权风险移代,True,0.25131,skipped,skip_backfill,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0179_L020,finance,cache_miss,普通股｜认购权优先;有决策、参与和投票表决权;股息不固定；风险较高,普通股认购权优先有决策、参与和投票表决权；股息不固定;风险较高,普通股认购权优先有决策、参与和投票表决权；股息不固定;风险较高,True,0.123162,skipped,skip_backfill,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0179_L022,finance,cache_miss,人民币普通股，中国境内发行，以人民币认购和交易，无纸,人民币普通股，中国境内发行，以人认购和支易，无纸,人民币普通股，中国境内发行，以人认购和支易，无纸,True,0.081428,skipped,skip_backfill,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0179_L023,finance,cache_miss,按发行和交易方式｜,按发行和交易方式,按发行和交易方式,True,0.010114,skipped,skip_backfill,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0179_L027,finance,cache_miss,｜人民币特种股，在中国境内发行，以人民币表明面值，,人民币特种股，在中国境内发行，以人民币表明面值，,人民币特种股，在中国境内发行，以人民币表明面值，,True,0.08514,skipped,skip_backfill,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0179_L036,finance,cache_miss,注册地在内地，上市在新加坡,注册地在内地，上市在新加玻坡,注册地在内地，上市在新加玻坡,True,0.108309,skipped,skip_backfill,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0179_L037,finance,cache_miss,发行价格：①溢价发行：发行价格大于面额,发行价格二①溢价发行：发行价格大于面额,发行价格二①溢价发行：发行价格大于面额,True,0.099725,skipped,skip_backfill,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0179_L038,finance,cache_miss,(不能折价②平价发行：,不能挥价②平价发行,不能挥价②平价发行,True,0.116822,skipped,skip_backfill,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0179_L040,finance,cache_miss,发行)③中间发行:,发行）③中间发行,发行）③中间发行,True,0.170762,skipped,skip_backfill,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0179_L041,finance,cache_miss,：介于面额和市价之间、,介于面客和市价之间、,介于面客和市价之间、,True,0.193663,skipped,skip_backfill,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0179_L042,finance,cache_miss,我国股票必须记载的事项：公司名称，公司成立日期，股票种类，票面金额，股份数，,我国股票必须记载的事项：公司名称，公司成立日期，股票种类，票面金额，股伤数。,我国股票必须记载的事项：公司名称，公司成立日期，股票种类，票面金额，股伤数。,True,0.100976,skipped,skip_backfill,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0179_L043,finance,cache_miss,股票编号,腰股票编号,腰股票编号,True,0.037792,skipped,skip_backfill,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0180_L005,finance,cache_miss,1.账户记账规则.,√账户记账规则,√账户记账规则,True,0.113664,skipped,skip_backfill,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0180_L008,finance,cache_miss,③负债、所有者权益和收入类账户贷方记录增加额,③负债所有者权益和收入类账户贷方记录增加额,③负债所有者权益和收入类账户贷方记录增加额,True,0.036955,skipped,skip_backfill,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0180_L010,finance,cache_miss,④任何账户的正常余额都在记录增加额的那一方.,④任何账户的正常余额都在记录增加额的那一方。,④任何账户的正常余额都在记录增加额的那一方。,True,0.047748,skipped,skip_backfill,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0180_L011,finance,cache_miss,∴资产类账户余额在借方，负债和所有者权益类账户余额在贷,资产类账户余额在借方，负债和所有者权益类账户余额在货,资产类账户余额在借方，负债和所有者权益类账户余额在货,True,0.043245,skipped,skip_backfill,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0180_L012,finance,cache_miss,2.期末余额=期初余额+本期增加发生额-本期减少发生额,2、期末余额二期初余额十本期增加发生额一本期减少发生额,2、期末余额二期初余额十本期增加发生额一本期减少发生额,True,0.056922,skipped,skip_backfill,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0180_L016,finance,cache_miss,②账户金额之间应保持平衡.,②账户金额之间应保持平衡,②账户金额之间应保持平衡,True,0.044832,skipped,skip_backfill,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0180_L019,finance,cache_miss,三、复式记账.,三复式记账.,三复式记账.,True,0.089213,skipped,skip_backfill,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0180_L021,finance,cache_miss,两个以上相互联系的账户中进行登记，全面系统地反映经济业务,两个以上相互联的账户中进行登记，全面系统地反映经济业务,两个以上相互联的账户中进行登记，全面系统地反映经济业务,True,0.081537,skipped,skip_backfill,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0180_L022,finance,cache_miss,增减变化的一种记账方法,增减变化的一种账方法,增减变化的一种账方法,True,0.064293,skipped,skip_backfill,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0180_L023,finance,cache_miss,优点：①能够反映资金的来龙去脉，并通过会计要素的增减变动，,优点：①能够反映资金的来去脉，并通过会计要素的增减变动.,优点：①能够反映资金的来去脉，并通过会计要素的增减变动.,True,0.058938,skipped,skip_backfill,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0180_L024,finance,not_upgraded,便于全面，系统地了解企业经济活动的过程和结果,便于全面系统地了解企业经济活动的过程和结果,便于全面系统地了解企业经济活动的过程和结果,False,0.036476,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0180_L027,finance,cache_miss,3.分类：增减记账法、收付记账法、借贷记账法.,3.分类：增减记账法、收付记账法、借贷记账法。,3.分类：增减记账法、收付记账法、借贷记账法。,True,0.086174,skipped,skip_backfill,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0180_L028,finance,cache_miss,记账符号：以“借”，“贷”作为记账符号,记长符答：以“借”.“贷”作为记账符号,记长符答：以“借”.“贷”作为记账符号,True,0.232498,skipped,skip_backfill,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0181_L001,finance,not_upgraded,商业银行的经营管理原则(理解),商业银行的经营管理原则(理解）,商业银行的经营管理原则(理解）,False,0.080659,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0181_L002,finance,not_upgraded,前提①安全性原则②流动性原则（资产及负债）—条件和手段,前提①安全性原则②流动性原则(资产及负债)一条件和手段,前提①安全性原则②流动性原则(资产及负债)一条件和手段,False,0.097176,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0181_L003,finance,not_upgraded,基础③盈利性原则(目的),基础②盈利性原则(目的),基础②盈利性原则(目的),False,0.080547,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0181_L005,finance,not_upgraded,GAP①敏感性缺口法：从利率波动导致利息收入和支出波动,GAP①敏感性缺知口法：从利率波动导致利息收入和支出波动,GAP①敏感性缺知口法：从利率波动导致利息收入和支出波动,False,0.075096,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0181_L006,finance,not_upgraded,的角度，即考量银行利润对利率变化的敏感程度,的角度.即考量银行利润对利率变化的敏感程度,的角度.即考量银行利润对利率变化的敏感程度,False,0.053401,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0181_L007,finance,not_upgraded,利率敏感性缺口=利率敏感性资产-利率敏感性负债,利率敏感性缺快D=利率敏感性资产一利率敏感性负债,利率敏感性缺快D=利率敏感性资产一利率敏感性负债,False,0.083454,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0181_L008,finance,not_upgraded,②久期缺口法：从利率波动导致资产和负债市场价值变动,②久期缺口法=从利率波动导致资产和负债市场价值变动,②久期缺口法=从利率波动导致资产和负债市场价值变动,False,0.049357,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0181_L011,finance,not_upgraded,若GAP>0.正缺口.利率↑.银行净利息收入↑,若GAP>D.正缺口.利率个.银行净利息收入个,若GAP>D.正缺口.利率个.银行净利息收入个,False,0.092201,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0181_L014,finance,not_upgraded,久期:在一定的利率水平下.银行实际收回某种金融工具的,久期：在一定的利率水平下.银行实际收回某种金融工具的,久期：在一定的利率水平下.银行实际收回某种金融工具的,False,0.101772,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0181_L015,finance,not_upgraded,投资本金和利息的时间,投资本金和利息的时*间,投资本金和利息的时*间,False,0.026178,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0181_L016,finance,not_upgraded,久期缺口为正值，银行净值与市场利率呈反向变动,久期缺口为正值.银行净值与市场利率呈反向变动,久期缺口为正值.银行净值与市场利率呈反向变动,False,0.080244,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0182_L004,finance,not_upgraded,含义：使用借贷资本的报酬。,含义：使用借贷资本的极酬。,含义：使用借贷资本的极酬。,False,0.031934,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0182_L005,finance,not_upgraded,利息的来源:来源于剩余产品或利润的一部分，是剩余价值的转化形式。,利息的来源：来源于剩余产品或利润的一部分，是剩余价值的转化形式。,利息的来源：来源于剩余产品或利润的一部分，是剩余价值的转化形式。,False,0.068317,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0182_L008,finance,not_upgraded,计算日期：年利率、月利率，日利率,计算日期：年利率、月利率日利率,计算日期：年利率、月利率日利率,False,0.095081,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0182_L010,finance,not_upgraded,性质：名义利率、实际利率实际利率=名义利率-通货膨胀率,性质：名义利率、实际利率实际利率=名利利率一通货膨胀率,性质：名义利率、实际利率实际利率=名利利率一通货膨胀率,False,0.127637,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0182_L019,finance,not_upgraded,古典利率理论,右典利率理论,右典利率理论,False,0.084911,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0182_L022,finance,not_upgraded,利率的期限结构理论：预期假说、市场分割理论、流动性报酬理论,利率的期限结构理论：预期假说、市场分割理论、流动性极酬理论,利率的期限结构理论：预期假说、市场分割理论、流动性极酬理论,False,0.047535,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0183_L002,finance,not_upgraded,"Δ定义:存货是指企业在日常活动中持有的以备出售的产成品或商品,处在",△定义：存货是指企业在日常活动中持有的以备出售的产成品或商品，处在,△定义：存货是指企业在日常活动中持有的以备出售的产成品或商品，处在,False,0.058431,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0183_L004,finance,not_upgraded,△注：在资产负债表中，“存货”项目反映企业期末在度，在途和在加工中的,△注：在资产负债表中，“存货”项目反映企业期未在度，在途和在加工中的,△注：在资产负债表中，“存货”项目反映企业期未在度，在途和在加工中的,False,0.101981,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0183_L005,finance,not_upgraded,各项存货的可变现净值，包括各种材料，商品，在产品等，,各项存货的变现净值，包括各种材料，商品，在产品等.,各项存货的变现净值，包括各种材料，商品，在产品等.,False,0.048592,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0183_L006,finance,not_upgraded,△分析应注意！！,分析应注意！！,分析应注意！！,False,0.154422,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0183_L007,finance,not_upgraded,①存货构成分析：存货构成分析即包括各类存货规格与变动情况分析.,①在货构成分析：存货构成方析即包括各类存货规格与变动情况分析.,①在货构成分析：存货构成方析即包括各类存货规格与变动情况分析.,False,0.104168,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0183_L008,finance,not_upgraded,②存货计价分析：不同的存货计价方法对经营成果会产生不同的影响.,②存货计价分析：不同的在货计价方法对经营成果会产生不同的影响,②存货计价分析：不同的在货计价方法对经营成果会产生不同的影响,False,0.063234,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0183_L009,finance,not_upgraded,①存货构成分析——→盘存制度——→｛定期盘存法,①存构成分析→盘存制度→定期盘存法,①存构成分析→盘存制度→定期盘存法,False,0.12149,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0183_L010,finance,not_upgraded,|永续盘存法.,永续盘存法.,永续盘存法.,False,0.10278,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0183_L011,finance,not_upgraded,对资产负债表的影响,对资产质债表的影响,对资产质债表的影响,False,0.067033,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0183_L013,finance,not_upgraded,②存货计价{①先进先出法：基本反映存货当前价值,②存货计价①先进先出法：基本反映存货当前价值,②存货计价①先进先出法：基本反映存货当前价值,False,0.078111,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0183_L019,finance,not_upgraded,△存货管理的目标：就是要尽力在各种存货持有成本与短缺成本之间做出权,△存货管理的目标：就是要尽为在各种存货持有成本与短缺成本之间做出权,△存货管理的目标：就是要尽为在各种存货持有成本与短缺成本之间做出权,False,0.099944,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0183_L020,finance,not_upgraded,衡，以使企业的利润最大化或企业价值最大化.,衡，以使企业的利润最大化或正业价值最大化。,衡，以使企业的利润最大化或正业价值最大化。,False,0.071339,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0183_L021,finance,not_upgraded,∆具体分析：(1)比较分析：如果存货的增长率明显大于营业收入的增长率，则说,△具体分析：<比较分析：如果存货的增长率明显大于营业收入的增长率，则说,△具体分析：<比较分析：如果存货的增长率明显大于营业收入的增长率，则说,False,0.110782,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0183_L023,finance,not_upgraded,<2>结构分析：如果企业的存货占总资产的比例明显超过同行业的,<2)结构分析：如果企业的存货占总资产的比例明显超过同行业的,<2)结构分析：如果企业的存货占总资产的比例明显超过同行业的,False,0.092933,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0183_L025,finance,not_upgraded,(3)比率分析：如果企业的存货周转率显著低于同行业的一般水平，,<3>比率分析：如果企业的存货周转率显著低于同行业的一般水平，,<3>比率分析：如果企业的存货周转率显著低于同行业的一般水平，,False,0.077335,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0184_L001,finance,not_upgraded,第三节汇率与汇率制度,第三.节汇辛与汇率制,第三.节汇辛与汇率制,False,0.259767,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0184_L002,finance,not_upgraded,汇率：国与国之间货币折算的比率,汇率：国与国之间货币折算的比平,汇率：国与国之间货币折算的比平,False,0.140236,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0184_L003,finance,not_upgraded,直接标价法，(我国),直接标价记(我国),直接标价记(我国),False,0.151232,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0184_L004,finance,not_upgraded,以一定数量的外国货币单位为基准，折算成若干单位本国货币[1美元=6人民币],以一定数量的本国货币单为位为基准，折算成若干单位本国货币[美=6人],以一定数量的本国货币单为位为基准，折算成若干单位本国货币[美=6人],False,0.152194,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0184_L005,finance,not_upgraded,"汇率↑,外币小.本币贬值",汇辛个，孙币小、本币贬值,汇辛个，孙币小、本币贬值,False,0.309182,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0184_L006,finance,not_upgraded,汇率↓，外币贬值，本币升值,汇率不，外币贬值，本币开值,汇率不，外币贬值，本币开值,False,0.235441,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0184_L007,finance,not_upgraded,人民币↑就是升值,人民币个就是升值,人民币个就是升值,False,0.169211,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0184_L009,finance,not_upgraded,以一定单位的本国货币作为标准，折算成若干单位外国货币[1人民币=0.17美元],以一定单位的本国货币作为标准，折算成若干单位外国费币[1人民币=日，17美元],以一定单位的本国货币作为标准，折算成若干单位外国费币[1人民币=日，17美元],False,0.173083,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0184_L010,finance,not_upgraded,汇率上升，本币升值，外币↓,汇率上升，本市升值，外币,汇率上升，本市升值，外币,False,0.076581,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0184_L011,finance,not_upgraded,"汇率↓,本币贬值,外币↑",记率了，本币贮之值，外市小,记率了，本币贮之值，外市小,False,0.305694,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0184_L013,finance,not_upgraded,单一汇率：由市场机制形成的汇率，不论外汇的用途如何，汇率都是相同,单一汇率：由市场机制形成的汇车，不论外汇的用途如网，汇都是相,单一汇率：由市场机制形成的汇车，不论外汇的用途如网，汇都是相,False,0.15777,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0184_L015,finance,not_upgraded,情况是两种或两种以上的汇率,情况定制两种或两种以上的汇率,情况定制两种或两种以上的汇率,False,0.121075,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0184_L016,finance,not_upgraded,第四节：汇率与币值，汇率与利率,第四节：汇率与师盾，汇率与利率,第四节：汇率与师盾，汇率与利率,False,0.084702,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0184_L017,finance,not_upgraded,对内价值.＝购买能力,对内价值.购买能力,对内价值.购买能力,False,0.096198,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0184_L018,finance,not_upgraded,对外价值：一国货币的币值用另一国的货币表示,对外价值一国质币的币值用刷另一国的货币表示,对外价值一国质币的币值用刷另一国的货币表示,False,0.210276,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0184_L019,finance,not_upgraded,名义汇率=两国货币价格直接做比较.,名义汇率二两国货币价格直接做比较.,名义汇率二两国货币价格直接做比较.,False,0.098481,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0184_L020,finance,not_upgraded,实际汇率：剔除了通货膨胀．(两种货币价格相同下的购买力之比),实物汇率：剔除了通货腔乡胀。(两种货币价格相同下的购买力比),实物汇率：剔除了通货腔乡胀。(两种货币价格相同下的购买力比),False,0.29823,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0184_L021,finance,not_upgraded,实际汇率=名义汇率-通货膨胀,实原汇率=名义汇率一通货膨胀,实原汇率=名义汇率一通货膨胀,False,0.14898,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0184_L023,finance,not_upgraded,如果利率有差别，货币资本就会从利率水平偏低的国家流向利率水平,如果利率有差别，质币资本就会从利率水平偏低的国家流向辨水平,如果利率有差别，质币资本就会从利率水平偏低的国家流向辨水平,False,0.124309,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0184_L024,finance,not_upgraded,偏高的国家，利率高的国家，本币升值,偏高的国家.利率高的国家，本币升值,偏高的国家.利率高的国家，本币升值,False,0.175809,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0185_L002,finance,not_upgraded,第四章外汇与汇率,第四章 外汇与汇率,第四章 外汇与汇率,False,0.056874,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0185_L005,finance,not_upgraded,二.汇率与汇率种类,二、汇率与汇率种类体+,二、汇率与汇率种类体+,False,0.161539,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0185_L006,finance,not_upgraded,1.汇率：用一种货币表示另一种货币的价格,1、汇率：用一种货币表示另一种货币的价格率以,1、汇率：用一种货币表示另一种货币的价格率以,False,0.174045,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0185_L007,finance,not_upgraded,2.直接标价法：以一单位外国货币为标准来计算折合成为多少单位的本国货币.中国,2.直接标价法：以一单位外国货币为标准来计算折合成多少单位的本国货币.中国,2.直接标价法：以一单位外国货币为标准来计算折合成多少单位的本国货币.中国,False,0.060561,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0185_L012,finance,not_upgraded,银行低买高卖.赚差价,银行低买高卖赚差价,银行低买高卖赚差价,False,0.014548,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0185_L020,finance,not_upgraded,基本汇率：本国货币与关键货币的汇率,基本汇率，本国货印与关键货币的汇率,基本汇率，本国货印与关键货币的汇率,False,0.093774,not_upgraded,not_upgraded,not_triggered
20260416_run111700,M5,BestRouter-only,0.2,FinP0185_L021,finance,not_upgraded,套算汇率：（交叉汇率）本国货币对非关键货币的汇率,套算汇率：(交叉汇率)本国货币对非关键货印的汇率,套算汇率：(交叉汇率)本国货币对非关键货印的汇率,False,0.062926,not_upgraded,not_upgraded,not_triggered
